,adult.smoking.value_2014,adult.smoking.value_2015,adult.smoking.value_2016,adult.smoking.value_2017,children.in.poverty.value_2017,diabetes.value_2014,diabetes.value_2015,diabetes.value_2016,diabetes.value_2017,drug.overdose.deaths.value_2016,drug.overdose.deaths.value_2017,drug.poisoning.deaths.value_2014,drug.poisoning.deaths.value_2015,excessive.drinking.value_2016,excessive.drinking.value_2017,firearm.fatalities.value_2017,frequent.mental.distress.value_2017,frequent.physical.distress.value_2017,injury.deaths.value_2014,injury.deaths.value_2015,injury.deaths.value_2016,injury.deaths.value_2017,mammography.screening.value_2014,mammography.screening.value_2015,median.household.income.value_2016,median.household.income.value_2017,motor.vehicle.crash.deaths.value_2014,motor.vehicle.crash.deaths.value_2015,motor.vehicle.crash.deaths.value_2016,motor.vehicle.crash.deaths.value_2017,physical.inactivity.value_2014,physical.inactivity.value_2015,physical.inactivity.value_2016,physical.inactivity.value_2017,poor.mental.health.days.value_2014,poor.mental.health.days.value_2015,poor.mental.health.days.value_2016,poor.mental.health.days.value_2017,poor.or.fair.health.value_2014,poor.or.fair.health.value_2015,poor.or.fair.health.value_2016,poor.physical.health.days.value_2014,poor.physical.health.days.value_2015,poor.physical.health.days.value_2016,poor.physical.health.days.value_2017,premature.age.adjusted.mortality.value_2014,premature.age.adjusted.mortality.value_2015,premature.age.adjusted.mortality.value_2016,premature.age.adjusted.mortality.value_2017,premature.death.value_2014,premature.death.value_2015,premature.death.value_2016,premature.death.value_2017,preventable.hospital.stays.value_2014,preventable.hospital.stays.value_2015,preventable.hospital.stays.value_2016,preventable.hospital.stays.value_2017,some.college.value_2014,some.college.value_2015,some.college.value_2016,some.college.value_2017,unemployment.value_2017
2017,0.236,0.236,0.173,0.182,0.227,0.124,0.117,0.1,0.131,15.77,17.05,13.0,13.1,0.152,0.163,16.0,0.11,0.1,70.3,73.0,69.9,76.6,0.61,0.64,43353.0,45864.0,15.65,12.58,12.0,9.64,0.297,0.295,0.284,0.272,3.8,3.8,3.3,3.5,0.187,0.187,0.146,3.9,3.9,3.4,3.5,391.5,405.6,390.3,352.6,8424.0,8223.0,7635.0,7056.0,96.34,90.4,83.8,77.33,0.623,0.592,0.599,0.593,0.048
2018,0.169,0.169,0.184287377451,0.178976716418,0.223788059701,0.128,0.134,0.106286151961,0.110588656716,17.1416605392,18.0768537313,10.87,8.24,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,82.4,60.7,73.10625,76.4804776119,0.62,0.62,,,20.07,20.61,16.2010729614,15.3734369396,0.316,0.315,0.262983455882,0.251965970149,3.72670807453,3.71510755378,3.79540441176,3.88,0.156,0.156,0.167535539216,3.2,3.2,3.85306372549,3.95426865672,398.1,391.6,384.387438725,391.008661888,9224.0,8548.0,,,60.85,65.1,60.6736134969,56.7150089659,0.405,0.421,0.582615196078,0.586505074627,0.0567134328358
2019,0.33,0.33,0.205,0.205,0.309,0.133,0.132,0.1,0.121,28.82,29.11,37.16,37.94,0.155,0.154,17.0,0.12,0.12,98.3,90.9,93.2,100.6,0.61,0.59,38528.0,36076.0,14.11,13.11,12.11,12.95,0.374,0.377,0.374,0.347,6.6,6.6,3.7,3.9,0.239,0.239,0.194,6.0,6.0,4.1,4.0,503.1,552.7,570.1,588.9,9440.0,11198.0,11527.0,12006.0,160.14,126.14,104.7,82.44,0.459,0.479,0.493,0.509,0.083
2020,0.242,0.242,0.198,0.174,0.213,0.115,0.111,0.106,0.121,25.08,27.4,17.38,18.18,0.153,0.157,12.0,0.11,0.11,84.8,86.3,82.1,92.4,0.64,0.61,41132.0,42883.0,19.37,18.18,17.14,18.58,0.291,0.271,0.273,0.266,3.6,3.6,3.5,3.5,0.27,0.27,0.174,5.1,5.1,3.8,3.6,439.9,406.3,411.1,470.2,8616.0,7703.0,7717.0,7370.0,66.28,70.43,71.18,57.86,0.505,0.482,0.488,0.487,0.054
2021,0.075,0.075,0.152,0.131,0.068,0.093,0.094,0.086,0.095,5.53,8.48,4.23,5.26,0.178,0.18,9.0,0.09,0.08,31.8,35.4,36.8,42.1,0.74,0.74,81169.0,83007.0,6.23,6.13,6.1,6.26,0.222,0.214,0.223,0.222,2.5,2.5,2.9,3.0,0.065,0.065,0.12,2.8,2.8,2.8,2.7,238.9,221.4,217.8,229.7,4399.0,4195.0,4418.0,4389.0,42.36,41.68,35.33,32.46,0.783,0.785,0.785,0.783,0.043
2022,0.092,0.092,0.141,0.153,0.145,0.064,0.062,0.08,0.062,8.3,8.61,6.6,7.62,0.172,0.19,4.0,0.1,0.09,33.1,31.5,32.1,33.4,0.6,0.59,86419.0,89177.0,5.52,5.53,4.7,3.92,0.17,0.153,0.158,0.147,2.1,2.1,2.9,3.1,0.104,0.104,0.13,2.6,2.6,3.0,2.8,258.4,235.3,225.8,222.3,5139.0,4621.0,4329.0,4188.0,49.34,49.4,45.93,42.38,0.822,0.816,0.818,0.819,0.033
2023,0.214911927529,0.21522557122,0.214,0.191,0.334,0.114,0.117,0.111,0.105,22.99,21.29,17.8,20.98,0.147,0.152,13.0742331288,0.12,0.12,71.2,80.0,79.2,96.5,0.58,0.57,34099.0,38745.0,9.71,11.3,11.33,13.03,0.256,0.235,0.248,0.252,3.72670807453,3.71510755378,3.7,3.8,0.176672213817,0.176679006332,0.18,3.97711864407,3.97014423077,4.0,4.0,427.0,524.4,656.2,709.1,8353.0,11142.0,14955.0,16480.0,126.02,109.85,94.01,103.45,0.551,0.548,0.528,0.551,0.053
2024,0.214911927529,0.21522557122,0.216,0.198,0.226,0.072,0.075,0.08,0.083,8.22,9.52,6.16,6.36,0.182,0.178,7.0,0.12,0.12,44.5,40.3,40.3,44.6,0.67,0.67,45890.0,54876.0,10.27,7.36,6.62,5.8,0.236,0.204,0.189,0.184,1.3,1.3,3.6,3.6,0.071,0.071,0.183,3.97711864407,3.97014423077,4.0,3.8,367.6,352.0,338.2,330.4,7560.0,6990.0,6542.0,6467.0,75.3285714286,69.110564629,60.6736134969,56.7150089659,0.748,0.752,0.759,0.765,0.037
2025,0.158,0.158,0.162,0.151,0.139,0.097,0.109,0.093,0.102,10.4,14.3,8.87,8.52,0.164,0.167,12.0,0.1,0.09,47.3,47.8,48.6,52.2,0.67,0.64,66625.0,67296.0,8.21,8.07,8.06,7.02,0.213,0.204,0.217,0.214,2.3,2.3,3.0,3.2,0.121,0.121,0.139,2.9,2.9,3.2,3.2,352.6,325.0,322.2,326.3,6534.0,6296.0,6256.0,6196.0,59.34,53.63,54.74,46.58,0.695,0.702,0.696,0.692,0.045
2026,0.214911927529,0.21522557122,0.184287377451,0.178976716418,0.223788059701,0.112,0.113,0.106286151961,0.110588656716,17.1416605392,18.0768537313,9.83,9.81,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,56.1,55.0,73.10625,76.4804776119,0.63,0.613446828358,,,13.11,13.08,16.2010729614,15.3734369396,0.232,0.224,0.262983455882,0.251965970149,3.72670807453,3.71510755378,3.79540441176,3.88,0.176672213817,0.176679006332,0.167535539216,3.97711864407,3.97014423077,3.85306372549,3.95426865672,348.9,369.5,384.387438725,391.008661888,7288.0,7366.0,,,65.51,69.110564629,60.6736134969,56.7150089659,0.504,0.552,0.582615196078,0.586505074627,0.0567134328358
2027,0.242,0.242,0.222,0.207,0.394,0.124,0.135,0.153,0.153,14.8,16.48,10.65,9.84,0.118,0.121,18.0,0.13,0.13,95.4,89.3,85.5,86.3,0.68,0.69,33646.0,32369.0,14.52,12.79,12.2,11.34,0.319,0.313,0.295,0.288,2.3,2.3,4.0,3.8,0.23,0.23,0.236,3.4,3.4,4.5,4.2,522.9,576.2,588.9,581.0,11189.0,12325.0,11921.0,10373.0,68.78,53.82,48.44,52.6,0.573,0.597,0.629,0.65,0.073
2028,0.214911927529,0.21522557122,0.184287377451,0.107,0.078,0.088,0.081,0.106286151961,0.075,17.1416605392,13.8,9.86,8.96,0.167385416667,0.185,8.0,0.09,0.08,76.2,76.0,73.10625,66.7,0.614020368574,0.6,,99671.0,11.17,10.24,16.2010729614,7.34,0.269,0.202,0.262983455882,0.161,1.6,1.6,3.79540441176,2.7,0.114,0.114,0.167535539216,2.4,2.4,3.85306372549,2.7,363.9,277.6,384.387438725,284.6,8652.0,5714.0,,5145.0,75.3285714286,44.15,60.6736134969,56.7150089659,0.847,0.807,0.582615196078,0.851,0.034
2029,0.244,0.244,0.201,0.177,0.228,0.09,0.092,0.082,0.089,14.32,20.09,9.38,10.02,0.177,0.182,11.0,0.11,0.11,58.3,41.8,39.5,57.4,0.62,0.54,51195.0,50710.0,6.25,5.89,6.84,5.39,0.245,0.22,0.225,0.22,3.8,3.8,3.5,3.5,0.254,0.254,0.176,5.6,5.6,3.7,3.6,459.7,327.6,325.0,361.7,8500.0,6175.0,5910.0,5899.0,71.95,81.15,58.3,47.08,0.597,0.676,0.656,0.654,0.053
2030,0.191,0.191,0.202,0.18,0.235,0.12,0.125,0.119,0.124,9.99,13.17,6.04,7.12,0.145,0.167,16.0,0.11,0.11,48.0,50.5,52.5,57.1,0.65,0.66,47615.0,50191.0,7.78,8.05,8.09,7.51,0.27,0.264,0.253,0.235,3.5,3.5,3.4,3.5,0.126,0.126,0.176,3.0,3.0,3.6,3.7,408.7,382.3,396.2,424.9,8068.0,7768.0,8118.0,8406.0,40.65,44.96,41.29,37.76,0.68,0.681,0.685,0.692,0.06
2031,0.214911927529,0.21522557122,0.24,0.207,0.237,0.073,0.072,0.072,0.067,6.46,7.67,5.53,5.03,0.177,0.18,4.0,0.13,0.14,31.7,28.9,31.3,33.8,0.6,0.613446828358,38541.0,39967.0,5.53,4.14,4.37,3.67,0.239,0.23,0.194,0.18,3.72670807453,3.71510755378,3.9,3.9,0.176672213817,0.176679006332,0.236,2.4,2.4,4.5,4.3,323.5,291.7,246.1,261.8,6339.0,5203.0,4259.0,4393.0,65.83,69.110564629,45.35,37.91,0.574,0.582,0.581,0.599,0.053
2032,0.353,0.353,0.184287377451,0.178976716418,0.223788059701,0.128,0.15,0.106286151961,0.110588656716,17.1416605392,18.0768537313,8.94,10.17,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,60.5,57.8,73.10625,76.4804776119,0.54,0.55,,,12.13,9.53,16.2010729614,15.3734369396,0.306,0.27,0.262983455882,0.251965970149,4.3,4.3,3.79540441176,3.88,0.295,0.295,0.167535539216,4.9,4.9,3.85306372549,3.95426865672,530.6,540.8,384.387438725,391.008661888,10558.0,10782.0,,,83.22,90.22,60.6736134969,56.7150089659,0.393,0.42,0.582615196078,0.586505074627,0.0567134328358
2033,0.246,0.246,0.2,0.199,0.284,0.109,0.116,0.098,0.113,8.11,7.18,4.96,5.17,0.169,0.171,8.0,0.12,0.12,49.9,55.5,52.8,58.4,0.56,0.57,40065.0,39939.0,8.13,9.38,9.45,7.95,0.265,0.235,0.22,0.214,2.8,2.8,3.6,3.8,0.134,0.134,0.189,3.9,3.9,3.9,3.9,371.2,388.2,404.6,427.4,6875.0,7505.0,7724.0,7765.0,61.18,54.53,45.14,39.88,0.657,0.659,0.672,0.703,0.056
2034,0.214911927529,0.21522557122,0.173,0.149,0.154,0.087,0.087,0.086,0.082,14.47,10.35,7.91,11.93,0.171,0.177,6.0,0.1,0.09,45.6,45.4,38.2,43.3,0.54,0.613446828358,72510.0,72562.0,7.91,6.93,6.02,5.0,0.23,0.21,0.218,0.201,3.72670807453,3.71510755378,3.1,3.1,0.176672213817,0.176679006332,0.163,3.97711864407,3.97014423077,3.3,3.1,306.9,297.6,305.6,294.7,5509.0,5619.0,5571.0,5629.0,51.49,69.110564629,60.6736134969,35.98,0.489,0.518,0.508,0.525,0.041
2035,0.214911927529,0.21522557122,0.22,0.196,0.371,0.135,0.137,0.153,0.128,36.41,34.05,12.12,14.36,0.118,0.123,25.0,0.13,0.13,82.6,88.2,100.2,115.5,0.69,0.64,29971.0,32541.0,20.19,15.39,13.41,11.43,0.278,0.269,0.284,0.267,3.72670807453,3.71510755378,3.9,3.9,0.176672213817,0.176679006332,0.227,3.97711864407,3.97014423077,4.4,4.2,579.3,615.2,549.1,674.3,12154.0,12582.0,11159.0,12372.0,77.15,62.34,64.94,58.48,0.588,0.563,0.577,0.581,0.088
2036,0.232,0.232,0.207,0.204,0.257,0.112,0.126,0.099,0.127,11.54,12.61,8.14,8.11,0.169,0.161,15.0,0.11,0.11,49.4,50.8,52.2,56.4,0.63,0.65,48440.0,48127.0,7.67,7.8,7.97,6.85,0.259,0.259,0.27,0.255,4.3,4.3,3.4,3.6,0.165,0.165,0.174,3.3,3.3,3.7,3.6,395.1,398.0,397.8,418.9,8005.0,7963.0,7849.0,8194.0,43.75,38.35,38.19,34.08,0.656,0.644,0.654,0.655,0.054
2037,0.261,0.261,0.214,0.19,0.296,0.097,0.102,0.094,0.092,13.29,15.18,9.39,10.48,0.194,0.186,16.0,0.12,0.12,57.5,55.2,58.0,61.5,0.64,0.64,42567.0,45094.0,6.91,6.48,6.41,6.66,0.255,0.245,0.248,0.236,3.6,3.6,3.4,3.6,0.155,0.155,0.183,3.7,3.7,3.7,3.7,486.4,461.3,479.5,474.0,9491.0,9005.0,9463.0,9467.0,62.19,58.24,52.06,43.46,0.646,0.66,0.669,0.674,0.056
2038,0.254,0.254,0.184287377451,0.22,0.43,0.156,0.16,0.106286151961,0.156,17.1416605392,11.26,8.42,8.86,0.167385416667,0.117,33.0,0.13,0.14,91.7,81.3,73.10625,84.6,0.59,0.613446828358,,31645.0,16.4,14.18,16.2010729614,11.47,0.321,0.289,0.262983455882,0.26,3.72670807453,3.71510755378,3.79540441176,4.0,0.191,0.191,0.167535539216,4.3,4.3,3.85306372549,4.4,636.2,589.7,384.387438725,680.7,14478.0,13827.0,,12800.0,71.31,69.110564629,60.6736134969,53.48,0.355,0.377,0.582615196078,0.458,0.09
2039,0.214911927529,0.21522557122,0.184287377451,0.178976716418,0.223788059701,0.105,0.109341247672,0.106286151961,0.110588656716,17.1416605392,18.0768537313,11.88,14.1665968343,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,39.7,74.629981378,73.10625,76.4804776119,0.7,0.613446828358,,,19.8323091881,18.4459531616,16.2010729614,15.3734369396,0.235,0.265077281192,0.262983455882,0.251965970149,3.72670807453,3.71510755378,3.79540441176,3.88,0.176672213817,0.176679006332,0.167535539216,3.97711864407,3.97014423077,3.85306372549,3.95426865672,259.6,390.246741155,384.387438725,391.008661888,5196.0,,,,39.1,69.110564629,60.6736134969,56.7150089659,0.742,0.562438547486,0.582615196078,0.586505074627,0.0567134328358
2040,0.23,0.23,0.197,0.198,0.305,0.138,0.148,0.126,0.14,13.16,18.03,11.19,10.06,0.15,0.146,19.0,0.12,0.12,64.5,63.1,63.8,68.7,0.61,0.58,43045.0,46308.0,9.13,8.88,8.02,8.49,0.277,0.279,0.284,0.29,4.4,4.4,3.6,3.5,0.177,0.177,0.194,3.8,3.8,3.9,3.8,501.0,492.4,487.0,520.3,10102.0,10342.0,10399.0,9585.0,48.2,37.39,30.04,29.37,0.616,0.611,0.624,0.623,0.062
2041,0.214911927529,0.21522557122,0.184287377451,0.178976716418,0.223788059701,0.075,0.072,0.106286151961,0.110588656716,17.1416605392,18.0768537313,14.12,14.82,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,53.9,52.3,73.10625,76.4804776119,0.73,0.7,,,19.8323091881,18.4459531616,16.2010729614,15.3734369396,0.223,0.199,0.262983455882,0.251965970149,2.7,2.7,3.79540441176,3.88,0.176672213817,0.176679006332,0.167535539216,3.97711864407,3.97014423077,3.85306372549,3.95426865672,379.7,422.6,384.387438725,391.008661888,7554.0,8802.0,,,53.34,65.78,60.6736134969,56.7150089659,0.715,0.753,0.582615196078,0.586505074627,0.0567134328358
2042,0.186,0.186,0.241,0.198,0.363,0.096,0.097,0.11,0.103,16.66,19.62,14.04,13.48,0.181,0.182,19.0,0.12,0.12,81.1,69.2,68.2,70.3,0.63,0.65,42074.0,40161.0,10.83,10.25,9.3,7.25,0.253,0.222,0.224,0.207,3.3,3.3,3.7,3.6,0.162,0.162,0.187,3.6,3.6,4.0,3.7,543.3,498.8,485.0,452.6,10902.0,10058.0,9668.0,9626.0,47.25,51.41,52.18,40.95,0.641,0.657,0.66,0.668,0.052
2043,0.264,0.264,0.213,0.191,0.329,0.108,0.114,0.116,0.119,18.96,20.48,13.8,14.41,0.154,0.153,15.0,0.12,0.12,73.3,75.4,79.7,81.9,0.59,0.55,40735.0,39587.0,9.9,9.95,8.56,7.14,0.256,0.265,0.257,0.255,4.3,4.3,3.6,3.7,0.176,0.176,0.182,4.1,4.1,4.0,3.7,509.6,519.4,499.7,460.8,10179.0,9915.0,9587.0,9104.0,58.87,52.01,52.52,41.11,0.567,0.56,0.576,0.585,0.049
2044,0.211,0.211,0.171,0.155,0.138,0.108,0.104,0.089,0.093,22.44,19.68,12.82,13.87,0.169,0.174,16.0,0.1,0.1,64.1,57.2,59.3,70.6,0.61,0.64,54195.0,47600.0,11.66,10.4,9.78,5.69,0.275,0.252,0.234,0.208,3.72670807453,3.71510755378,3.2,3.3,0.152,0.152,0.136,2.6,2.6,3.3,3.4,422.2,434.1,440.0,418.4,7975.0,8557.0,8480.0,7657.0,54.54,56.51,43.27,40.03,0.672,0.655,0.683,0.645,0.044
2045,0.214911927529,0.21522557122,0.187,0.171,0.23,0.114,0.114,0.106,0.102,13.73,19.1,15.65,14.4,0.148,0.152,10.0,0.11,0.11,79.8,80.6,74.4,74.4,0.7,0.7,42552.0,43401.0,9.63,10.2,11.35,12.46,0.249,0.25,0.257,0.238,3.72670807453,3.71510755378,3.6,3.6,0.176672213817,0.176679006332,0.163,3.97711864407,3.97014423077,3.7,3.7,373.7,419.9,428.7,438.9,7624.0,7657.0,7732.0,8002.0,46.42,49.98,41.97,40.4,0.625,0.558,0.61,0.593,0.044
2046,0.192,0.192,0.186,0.162,0.18,0.119,0.111,0.11,0.109,6.6,8.82,4.77,4.81,0.151,0.157,12.0,0.1,0.1,50.9,51.1,54.7,53.6,0.67,0.67,60735.0,61171.0,13.6,12.7,13.44,12.02,0.264,0.258,0.25,0.245,2.8,2.8,3.2,3.2,0.13,0.13,0.152,2.8,2.8,3.3,3.4,401.9,393.2,383.5,354.1,7269.0,7132.0,7415.0,7609.0,58.23,51.07,47.15,45.94,0.649,0.664,0.67,0.663,0.05
2047,0.186,0.186,0.173,0.158,0.124,0.09,0.088,0.083,0.08,10.69,12.65,8.29,8.34,0.188,0.199,10.0,0.1,0.09,45.0,46.3,47.0,49.0,0.63,0.65,67676.0,67032.0,7.57,6.68,6.98,6.52,0.241,0.207,0.201,0.189,3.5,3.5,3.0,3.1,0.125,0.125,0.136,3.3,3.3,3.2,3.0,299.6,282.0,282.5,291.8,5718.0,5426.0,5549.0,5574.0,51.47,50.94,48.12,42.63,0.747,0.759,0.761,0.763,0.043
2048,0.214911927529,0.21522557122,0.201,0.182,0.262,0.109,0.108,0.105,0.095,15.69,17.16,15.83,12.94,0.154,0.16,10.0,0.11,0.11,62.3,62.7,58.7,74.2,0.73,0.72,44843.0,43500.0,10.33,10.22,9.5,12.79,0.257,0.24,0.225,0.229,3.72670807453,3.71510755378,3.6,3.5,0.176672213817,0.176679006332,0.168,3.97711864407,3.97014423077,3.8,3.6,421.0,460.6,424.2,435.6,8185.0,9208.0,8582.0,8315.0,41.44,48.13,42.28,40.99,0.466,0.474,0.486,0.485,0.047
2049,0.214911927529,0.21522557122,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.095,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,11.39,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,49.5,73.10625,76.4804776119,0.614020368574,0.73,,,19.8323091881,18.4459531616,16.2010729614,15.3734369396,0.272426634383,0.235,0.262983455882,0.251965970149,3.72670807453,3.71510755378,3.79540441176,3.88,0.176672213817,0.176679006332,0.167535539216,3.97711864407,3.97014423077,3.85306372549,3.95426865672,393.981646489,330.7,384.387438725,391.008661888,,6466.0,,,75.3285714286,39.84,60.6736134969,56.7150089659,0.557682324455,0.738,0.582615196078,0.586505074627,0.0567134328358
2050,0.214911927529,0.21522557122,0.2,0.177,0.256,0.1,0.101,0.099,0.089,23.27,17.06,12.75,19.11,0.161,0.165,11.0,0.11,0.12,65.5,71.4,74.5,82.7,0.64,0.64,44537.0,47679.0,8.87,10.37,9.75,8.52,0.264,0.258,0.244,0.219,3.72670807453,3.71510755378,3.5,3.6,0.281,0.281,0.175,4.1,4.1,3.7,3.8,445.0,439.6,436.7,413.5,8474.0,8596.0,8668.0,8468.0,74.58,71.3,71.85,62.33,0.562,0.568,0.561,0.589,0.043
2051,0.155,0.155,0.153,0.15,0.157,0.085,0.085,0.085,0.087,14.01,14.35,14.23,14.52,0.188,0.178,10.0,0.11,0.11,59.2,59.3,59.2,61.4,0.63,0.62,61358.0,64080.0,9.61,8.57,8.02,7.7,0.191,0.181,0.183,0.171,3.3,3.3,3.7,3.7,0.137,0.137,0.159,3.6,3.6,3.9,3.6,299.4,287.2,284.8,286.4,5709.0,5506.0,5491.0,5529.0,44.21,39.34,35.6,32.61,0.678,0.678,0.683,0.687,0.057
2052,0.217,0.217,0.184287377451,0.178976716418,0.223788059701,0.114,0.124,0.106286151961,0.110588656716,17.1416605392,18.0768537313,14.82,17.93,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,86.2,87.8,73.10625,76.4804776119,0.74,0.75,,,14.82,15.27,16.2010729614,15.3734369396,0.236,0.212,0.262983455882,0.251965970149,3.7,3.7,3.79540441176,3.88,0.195,0.195,0.167535539216,4.8,4.8,3.85306372549,3.95426865672,327.2,342.9,384.387438725,391.008661888,6214.0,6994.0,,,50.65,37.68,60.6736134969,56.7150089659,0.54,0.604,0.582615196078,0.586505074627,0.0567134328358
2053,0.153,0.153,0.138,0.137,0.197,0.095,0.096,0.09,0.095,11.2,13.9,10.54,10.94,0.206,0.204,12.0,0.11,0.1,50.1,47.0,48.0,54.4,0.68,0.67,58750.0,62698.0,8.1,6.93,6.63,7.87,0.195,0.184,0.181,0.188,3.1,3.1,3.6,3.5,0.129,0.129,0.137,3.7,3.7,3.6,3.5,296.3,281.0,278.2,285.5,5500.0,5120.0,5262.0,5239.0,52.51,50.36,46.31,47.09,0.653,0.649,0.656,0.647,0.066
2054,0.132,0.132,0.14,0.131,0.183,0.086,0.091,0.1,0.094,13.05,11.15,14.65,16.34,0.189,0.168,13.0,0.11,0.11,64.8,76.5,77.8,77.0,0.7,0.7,49174.0,53604.0,11.4,11.16,10.27,10.67,0.185,0.171,0.174,0.173,2.8,2.8,3.5,3.8,0.162,0.162,0.155,3.2,3.2,3.6,3.8,280.0,278.0,284.0,287.3,5029.0,5751.0,5685.0,5752.0,38.87,29.81,26.04,27.84,0.487,0.467,0.472,0.477,0.055
2055,0.189,0.189,0.138,0.149,0.242,0.109,0.118,0.11,0.114,21.21,18.76,25.96,25.97,0.177,0.164,19.0,0.12,0.11,107.3,96.1,94.3,95.5,0.69,0.66,47185.0,46708.0,16.15,12.88,12.21,10.3,0.194,0.204,0.195,0.188,3.8,3.8,3.6,3.9,0.152,0.152,0.142,4.4,4.4,3.7,3.8,356.9,328.1,329.9,339.2,7934.0,7191.0,7090.0,6706.0,36.48,26.62,25.29,26.54,0.621,0.626,0.601,0.598,0.08
2056,0.153,0.153,0.142,0.147,0.145,0.087,0.094,0.088,0.096,13.8,13.73,12.98,14.03,0.191,0.188,9.0,0.11,0.1,53.8,57.6,59.4,63.3,0.6,0.59,61747.0,64282.0,8.17,7.91,7.6,7.75,0.189,0.189,0.185,0.172,3.4,3.4,3.6,3.7,0.137,0.137,0.129,3.5,3.5,3.5,3.5,289.8,281.4,282.2,288.8,5520.0,5553.0,5495.0,5618.0,57.85,49.75,50.82,39.57,0.651,0.643,0.644,0.65,0.064
2057,0.232,0.232,0.17,0.174,0.228,0.115,0.11,0.102,0.118,23.2,19.84,22.06,22.23,0.194,0.181,9.0,0.12,0.12,79.6,73.2,79.5,81.3,0.65,0.65,44235.0,50502.0,12.17,10.41,10.37,9.07,0.242,0.232,0.22,0.211,4.1,4.1,3.9,4.0,0.181,0.181,0.156,4.5,4.5,3.9,4.2,384.7,372.2,377.0,388.0,7426.0,7214.0,7391.0,7618.0,53.11,49.09,38.08,35.74,0.591,0.588,0.579,0.567,0.076
2058,0.151,0.151,0.144,0.165,0.21,0.098,0.094,0.101,0.086,12.64,15.86,13.37,12.88,0.189,0.184,8.0,0.11,0.12,58.7,50.5,51.5,59.6,0.67,0.67,51151.0,51400.0,12.19,11.37,9.33,10.93,0.197,0.192,0.197,0.189,3.0,3.0,3.7,3.7,0.148,0.148,0.176,4.0,4.0,3.9,3.9,294.6,262.2,244.3,267.7,5628.0,4885.0,4894.0,5277.0,39.5,30.59,26.76,22.92,0.498,0.5,0.507,0.517,0.063
2059,0.117,0.117,0.153,0.158,0.213,0.091,0.087,0.091,0.071,5.76,6.84,6.52,6.1,0.194,0.185,9.0,0.12,0.13,42.2,40.0,38.4,37.9,0.64,0.62,55006.0,58246.0,10.52,9.91,9.32,7.86,0.22,0.2,0.191,0.173,2.6,2.6,3.8,3.9,0.243,0.243,0.217,4.2,4.2,4.4,4.0,302.5,282.2,280.6,243.8,5680.0,5184.0,5064.0,4898.0,42.74,34.85,42.26,41.07,0.418,0.431,0.426,0.436,0.075
2060,0.161,0.161,0.164,0.162,0.206,0.087,0.083,0.1,0.09,7.23,9.7,17.31,14.8,0.192,0.179,11.0,0.12,0.13,74.3,66.8,66.7,58.8,0.66,0.66,50388.0,50573.0,22.46,18.09,17.61,17.41,0.253,0.273,0.288,0.259,2.9,2.9,3.8,3.9,0.192,0.192,0.196,4.2,4.2,4.1,4.4,331.3,333.0,329.9,337.8,6637.0,6245.0,6358.0,6377.0,41.68,33.01,31.33,30.86,0.439,0.439,0.445,0.452,0.071
2061,0.228,0.228,0.175,0.187,0.249,0.13,0.128,0.106,0.116,22.0,23.0,21.18,18.83,0.183,0.18,14.0,0.12,0.12,77.7,78.0,84.0,85.7,0.6,0.59,43205.0,44345.0,17.18,15.85,15.66,12.14,0.246,0.252,0.276,0.255,4.3,4.3,3.9,4.1,0.186,0.186,0.163,4.5,4.5,4.1,4.0,430.9,424.0,419.0,429.9,8327.0,8514.0,8375.0,8438.0,61.74,57.45,52.58,42.67,0.508,0.519,0.54,0.562,0.089
2062,0.15,0.15,0.14,0.139,0.127,0.1,0.102,0.093,0.094,15.6,14.66,10.03,11.43,0.203,0.182,11.0,0.1,0.09,55.7,60.5,62.2,72.3,0.7,0.66,59358.0,60567.0,10.03,8.89,8.17,8.31,0.168,0.173,0.18,0.187,3.4,3.4,3.6,3.3,0.132,0.132,0.129,3.6,3.6,3.4,3.3,233.3,233.1,229.2,257.2,4549.0,4834.0,4815.0,5141.0,29.75,28.59,33.72,30.81,0.68,0.689,0.69,0.703,0.06
2063,0.147,0.147,0.125,0.178976716418,0.223788059701,0.095,0.098,0.117,0.110588656716,13.31,18.0768537313,20.07,18.79,0.163,0.168248358209,13.0742331288,0.118764179104,0.118531343284,85.2,86.6,81.6,76.4804776119,0.66,0.65,50964.0,,17.13,14.93,13.43,15.3734369396,0.167,0.154,0.15,0.251965970149,4.1,4.1,3.5,3.88,0.168,0.168,0.126,4.4,4.4,3.5,3.95426865672,269.6,263.8,245.8,391.008661888,5583.0,5466.0,5128.0,,30.6,29.63,26.22,56.7150089659,0.659,0.676,0.677,0.586505074627,0.0567134328358
